id,key,value,type 
249953459,postcode,11236,addr
249953459,housenumber,1293,addr
249953592,height,9.8,regular
249953592,building,yes,regular
249953592,street,Street,addr
249953592,bin,3231582,nycdoitt
249953592,postcode,11236,addr
249953592,housenumber,1395,addr
249953694,height,9.7,regular
249953694,building,yes,regular
249953694,street,K,addr
249953694,bin,3231559,nycdoitt
249953694,postcode,11236,addr
249953694,housenumber,9020,addr
249953794,height,7.8,regular
249953794,building,yes,regular
249953794,bin,3387074,nycdoitt
249954315,height,9.0,regular
249954315,building,yes,regular
249954315,street,Street,addr
249954315,bin,3229998,nycdoitt
249954315,postcode,11236,addr
249954315,housenumber,1205,addr
249954425,height,7.4,regular
249954425,building,yes,regular
249954425,street,Street,addr
249954425,bin,3230872,nycdoitt
249954425,postcode,11236,addr
249954425,housenumber,1271,addr
249954534,height,9.5,regular
249954534,building,yes,regular
249954534,street,Parkway,addr
249954534,bin,3230118,nycdoitt
249954534,postcode,11236,addr
249954534,housenumber,1566,addr
249954648,height,3.4,regular
249954648,building,garage,regular
249954648,bin,3387059,nycdoitt
249955033,height,6.7,regular
249955033,building,yes,regular
249955033,street,Street,addr
249955033,bin,3226861,nycdoitt
249955033,postcode,11236,addr
249955033,housenumber,1218,addr
249955136,height,6.5,regular
249955136,building,yes,regular
249955136,street,Street,addr
249955136,bin,3226824,nycdoitt
249955136,postcode,11236,addr
249955136,housenumber,1268,addr
249955238,height,9.4,regular
249955238,building,yes,regular
249955238,street,Street,addr
249955238,bin,3227495,nycdoitt
249955238,postcode,11236,addr
249955238,housenumber,1345,addr
249955339,height,7.5,regular
249955339,building,yes,regular
249955339,street,N,addr
249955339,bin,3227452,nycdoitt
249955339,postcode,11236,addr
249955339,housenumber,8607,addr
249955846,height,10.2,regular
249955846,building,yes,regular
249955846,street,Street,addr
249955846,bin,3227849,nycdoitt
249955846,postcode,11236,addr
249955846,housenumber,1426,addr
249955965,height,4.8,regular
249955965,building,yes,regular
249955965,street,Street,addr
249955965,bin,3234188,nycdoitt
249955965,postcode,11236,addr
249955965,housenumber,1604,addr
249956090,height,9.5,regular
249956090,building,yes,regular
249956090,street,Street,addr
249956090,bin,3234207,nycdoitt
249956090,postcode,11236,addr
249956090,housenumber,1647,addr
249956193,height,12.0,regular
249956193,building,yes,regular
249956193,street,N,addr
249956193,bin,3345235,nycdoitt
249956193,postcode,11236,addr
249956193,housenumber,9210,addr
249956910,height,7.8,regular
249956910,building,yes,regular
249956910,street,Street,addr
249956910,bin,3226990,nycdoitt
249956910,postcode,11236,addr
249956910,housenumber,1241,addr
249957012,height,7.7,regular
249957012,building,yes,regular
249957012,street,Street,addr
249957012,bin,3232533,nycdoitt
249957012,postcode,11236,addr
249957012,housenumber,1438,addr
249957113,height,8.5,regular
249957113,building,yes,regular
249957113,street,Avenue,addr
249957113,bin,3396522,nycdoitt
249957113,postcode,11236,addr
249957113,housenumber,1531,addr
249957213,height,3.1,regular
249957213,building,yes,regular
249957213,street,L,addr
249957213,bin,3226955,nycdoitt
249957213,postcode,11236,addr
249957213,housenumber,8808,addr
249957332,height,3.0,regular
249957332,building,garage,regular
249957332,bin,3000000,nycdoitt
249957440,height,4.2,regular
249957440,building,garage,regular
249957440,bin,3377003,nycdoitt
249959334,height,7.5,regular
249959334,building,yes,regular
249959334,street,Street,addr
249959334,bin,3321552,nycdoitt
249959334,postcode,11236,addr
249959334,housenumber,1372,addr
249959549,height,8.8,regular
249959549,building,yes,regular
249959549,street,Street,addr
249959549,bin,3232643,nycdoitt
249959549,postcode,11236,addr
249959549,housenumber,1443,addr
249959755,height,9.2,regular
249959755,building,yes,regular
249959755,street,Street,addr
249959755,bin,3232673,nycdoitt
249959755,postcode,11236,addr
249959755,housenumber,1487,addr
249959987,height,4.1,regular
249959987,building,yes,regular
249959987,street,L,addr
249959987,bin,3232738,nycdoitt
249959987,postcode,11236,addr
249959987,housenumber,9512,addr
249960180,height,3.3,regular
249960180,building,garage,regular
249960180,bin,3231775,nycdoitt
249961108,height,8.2,regular
249961108,building,yes,regular
249961108,street,Street,addr
249961108,bin,3233596,nycdoitt
249961108,postcode,11236,addr
249961108,housenumber,1511,addr
249961212,height,6.7,regular
249961212,building,yes,regular
249961212,street,Street,addr
249961212,bin,3234436,nycdoitt
249961212,postcode,11236,addr
249961212,housenumber,1585,addr
249961312,height,9.1,regular
249961312,building,yes,regular
249961312,street,Street,addr
249961312,bin,3234407,nycdoitt
249961312,postcode,11236,addr
249961312,housenumber,1640,addr
249961455,height,6.7,regular
249961455,building,yes,regular
249961455,street,Place,addr
249961455,bin,3233534,nycdoitt
249961455,postcode,11236,addr
249961455,housenumber,9308,addr
249961555,height,3.2,regular
249961555,building,garage,regular
249961555,bin,3000000,nycdoitt
249961655,height,3.2,regular
249961655,building,garage,regular
249961655,bin,3000000,nycdoitt
249961979,height,6.8,regular
249961979,building,yes,regular
249961979,street,Street,addr
249961979,bin,3231091,nycdoitt
249961979,postcode,11236,addr
249961979,housenumber,1025,addr
249962086,height,7.6,regular
249962086,building,yes,regular
249962086,street,Street,addr
249962086,bin,3231029,nycdoitt
249962086,postcode,11236,addr
249962086,housenumber,1207,addr
249962236,height,6.9,regular
249962236,building,yes,regular
249962236,street,Street,addr
249962236,bin,3230227,nycdoitt
249962236,postcode,11236,addr
249962236,housenumber,955,addr
249962337,height,3.9,regular
249962337,building,garage,regular
249962337,bin,3000000,nycdoitt
249962498,height,9.8,regular
249962498,building,yes,regular
249962498,street,Street,addr
249962498,bin,3231235,nycdoitt
249962498,postcode,11236,addr
249962498,housenumber,1024,addr
249962605,height,7.2,regular
249962605,building,yes,regular
249962605,street,Street,addr
249962605,bin,3230308,nycdoitt
249962605,postcode,11236,addr
249962605,housenumber,926,addr
249962706,height,10.0,regular
249962706,building,yes,regular
249962706,street,Street,addr
249962706,bin,3040435,nycdoitt
249962706,postcode,11233,addr
249962706,housenumber,687,addr
249962810,height,12.7,regular
249962810,building,yes,regular
249962810,street,Street,addr
249962810,bin,3040402,nycdoitt
249962810,postcode,11233,addr
249962810,housenumber,752,addr
249962943,height,7.2,regular
249962943,building,yes,regular
249962943,bin,3040213,nycdoitt
249963289,height,8.1,regular
249963289,building,yes,regular
249963289,street,Street,addr
249963289,bin,3230476,nycdoitt
249963289,postcode,11236,addr
249963289,housenumber,923,addr
249963475,height,7.2,regular
249963475,building,yes,regular
249963475,street,Street,addr
249963475,bin,3230496,nycdoitt
249963475,postcode,11236,addr
249963475,housenumber,954,addr
249963652,height,3.9,regular
249963652,building,garage,regular
249963652,bin,3376903,nycdoitt
249964749,height,8.6,regular
249964749,building,yes,regular
249964749,street,Street,addr
249964749,bin,3231404,nycdoitt
249964749,postcode,11236,addr
249964749,housenumber,1041,addr
249964958,height,10.7,regular
249964958,building,yes,regular
249964958,street,K,addr
249964958,bin,3232349,nycdoitt
249964958,postcode,11236,addr
249964958,housenumber,10536,addr
249965163,height,10.4,regular
249965163,building,yes,regular
249965163,street,Street,addr
249965163,bin,3040124,nycdoitt
249965163,postcode,11233,addr
249965163,housenumber,597,addr
249965304,height,8.1,regular
249965304,building,yes,regular
249965304,street,K,addr
249965304,bin,3232365,nycdoitt
249965304,postcode,11236,addr
249965304,housenumber,10574,addr
249965524,height,12.2,regular
249965524,building,yes,regular
249965524,street,Street,addr
249965524,bin,3040062,nycdoitt
249965524,postcode,11233,addr
249965524,housenumber,696,addr
249965709,height,9.6,regular
249965709,building,yes,regular
249965709,street,Street,addr
249965709,bin,3040042,nycdoitt
249965709,postcode,11233,addr
249965709,housenumber,741,addr
249966584,height,4.7,regular
249966584,building,yes,regular
249966584,street,L,addr
249966584,bin,3232081,nycdoitt
249966584,postcode,11236,addr
249966584,housenumber,10101,addr
249966781,height,5.4,regular
249966781,building,yes,regular
249966781,street,Street,addr
249966781,bin,3232094,nycdoitt
249966781,postcode,11236,addr
249966781,housenumber,1141,addr
249967018,height,5.0,regular
249967018,building,yes,regular
249967018,street,Street,addr
249967018,bin,3231869,nycdoitt
249967018,postcode,11236,addr
249967018,housenumber,1312,addr
249967186,height,11.8,regular
249967186,building,yes,regular
249967186,street,Avenue,addr
249967186,bin,3039875,nycdoitt
249967186,postcode,11221,addr
249967186,housenumber,72,addr
249967336,height,9.7,regular
249967336,building,yes,regular
249967336,street,Street,addr
249967336,bin,3039884,nycdoitt
249967336,postcode,11221,addr
249967336,housenumber,851,addr
249967529,height,9.4,regular
249967529,building,yes,regular
249967529,street,Street,addr
249967529,bin,3341701,nycdoitt
249967529,postcode,11221,addr
249967529,housenumber,927,addr
249968821,height,5.6,regular
249968821,building,yes,regular
249968821,street,L,addr
249968821,bin,3232145,nycdoitt
249968821,postcode,11236,addr
249968821,housenumber,10207,addr
249969078,height,8.0,regular
249969078,building,yes,regular
249969078,street,Street,addr
249969078,bin,3232412,nycdoitt
249969078,postcode,11236,addr
249969078,housenumber,10558,addr
249969271,height,10.4,regular
249969271,building,yes,regular
249969271,street,Street,addr
249969271,bin,3232225,nycdoitt
249969271,postcode,11236,addr
249969271,housenumber,1141,addr
249969513,height,6.5,regular
249969513,building,yes,regular
249969513,bin,3232204,nycdoitt
249970518,height,11.4,regular
249970518,building,yes,regular
249970518,street,Street,addr
249970518,bin,3077157,nycdoitt
249970518,postcode,11221,addr
249970518,housenumber,23,addr
249970759,height,11.7,regular
249970759,building,yes,regular
249970759,street,Street,addr
249970759,bin,3076933,nycdoitt
249970759,postcode,11221,addr
249970759,housenumber,988,addr
249971349,height,5.0,regular
249971349,building,yes,regular
249971349,street,M,addr
249971349,bin,3233101,nycdoitt
249971349,postcode,11236,addr
249971349,housenumber,10317,addr
249971542,height,6.6,regular
249971542,building,yes,regular
249971542,street,Street,addr
249971542,bin,3233140,nycdoitt
249971542,postcode,11236,addr
249971542,housenumber,1246,addr
249971743,height,7.0,regular
249971743,building,yes,regular
249971743,street,Street,addr
249971743,bin,3233958,nycdoitt
249971743,postcode,11236,addr
249971743,housenumber,1316,addr
249971945,height,9.7,regular
249971945,building,yes,regular
249971945,street,Street,addr
249971945,bin,3234019,nycdoitt
249971945,postcode,11236,addr
249971945,housenumber,1364,addr
249972135,height,5.5,regular
249972135,building,yes,regular
249972135,street,Parkway,addr
249972135,bin,3232821,nycdoitt
249972135,postcode,11236,addr
249972135,housenumber,1805,addr
249972309,height,5.4,regular
249972309,building,yes,regular
249972309,street,Street,addr
249972309,bin,3232868,nycdoitt
249972309,postcode,11236,addr
249972309,housenumber,1282,addr
249972625,height,9.1,regular
249972625,building,yes,regular
249972625,street,Avenue,addr
249972625,bin,3077036,nycdoitt
249972625,postcode,11221,addr
249972625,housenumber,1239A,addr
249972800,height,6.2,regular
249972800,building,yes,regular
249972800,bin,3400892,nycdoitt
249973070,height,7.1,regular
249973070,building,yes,regular
249973070,street,Street,addr
249973070,bin,3079953,nycdoitt
249973070,postcode,11207,addr
249973070,housenumber,122,addr
249973178,height,8.4,regular
249973178,building,yes,regular
249973178,street,Avenue,addr
249973178,bin,3389130,nycdoitt
249973178,postcode,11207,addr
249973178,housenumber,697B,addr
249973575,height,10.3,regular
249973575,building,yes,regular
249973575,street,Avenue,addr
249973575,bin,3078122,nycdoitt
249973575,postcode,11237,addr
249973575,housenumber,1510,addr
249973816,height,9.5,regular
249973816,building,yes,regular
249973816,street,Street,addr
249973816,bin,3076631,nycdoitt
249973816,postcode,11221,addr
249973816,housenumber,256,addr
249975090,height,7.1,regular
249975090,building,yes,regular
249975090,street,Street,addr
249975090,bin,3251921,nycdoitt
249975090,postcode,11221,addr
249975090,housenumber,120,addr
249975191,height,11.1,regular
249975191,building,yes,regular
249975191,street,Street,addr
249975191,bin,3076261,nycdoitt
249975191,postcode,11221,addr
249975191,housenumber,98,addr
249975468,height,6.8,regular
249975468,building,yes,regular
249975468,street,Street,addr
249975468,bin,3342300,nycdoitt
249975468,postcode,11221,addr
249975468,housenumber,31,addr
249975655,height,9.4,regular
249975655,building,yes,regular
249975655,street,Place,addr
249975655,bin,3075308,nycdoitt
249975655,postcode,11221,addr
249975655,housenumber,33,addr
249975810,height,14.2,regular
249975810,building,yes,regular
249975810,street,Street,addr
249975810,bin,3340303,nycdoitt
249975810,postcode,11221,addr
249975810,housenumber,13,addr
249975963,height,14.2,regular
249975963,building,yes,regular
249975963,street,Street,addr
249975963,bin,3076066,nycdoitt
249975963,postcode,11221,addr
249975963,housenumber,88,addr
249976192,height,3.1,regular
249976192,building,yes,regular
249976192,street,Street,addr
249976192,bin,3392298,nycdoitt
249976192,postcode,11221,addr
249976192,housenumber,202,addr
249976531,height,12.3,regular
249976531,building,yes,regular
249976531,street,Street,addr
249976531,bin,3075675,nycdoitt
249976531,postcode,11237,addr
249976531,housenumber,193,addr
249976688,height,11.0,regular
249976688,building,yes,regular
249976688,bin,3325674,nycdoitt
249976789,height,9.9,regular
249976789,building,yes,regular
249976789,street,Avenue,addr
249976789,bin,3074981,nycdoitt
249976789,postcode,11221,addr
249976789,housenumber,905,addr
249976978,height,8.4,regular
249976978,building,yes,regular
249976978,street,Avenue,addr
249976978,bin,3074687,nycdoitt
249976978,postcode,11221,addr
249976978,housenumber,295,addr
249977198,height,7.0,regular
249977198,building,yes,regular
249977198,street,Street,addr
249977198,bin,3325633,nycdoitt
249977198,postcode,11221,addr
249977198,housenumber,116,addr
249977298,height,8.8,regular
249977298,building,yes,regular
249977298,street,Avenue,addr
249977298,bin,3392935,nycdoitt
249977298,postcode,11221,addr
249977298,housenumber,213,addr
249977893,height,7.4,regular
249977893,building,yes,regular
249977893,street,Street,addr
249977893,bin,3074088,nycdoitt
249977893,postcode,11221,addr
249977893,housenumber,65,addr
249978330,height,6.9,regular
249978330,building,yes,regular
249978330,street,Avenue,addr
249978330,bin,3347118,nycdoitt
249978330,postcode,11221,addr
249978330,housenumber,1264,addr
249979156,height,11.8,regular
249979156,building,yes,regular
249979156,street,Broadway,addr
249979156,bin,3074308,nycdoitt
249979156,postcode,11221,addr
249979156,housenumber,1183,addr
249979259,height,12.0,regular
249979259,building,yes,regular
249979259,street,Street,addr
249979259,bin,3074006,nycdoitt
249979259,postcode,11221,addr
249979259,housenumber,636,addr
249979467,height,5.9,regular
249979467,building,yes,regular
249979467,street,Street,addr
249979467,bin,3233816,nycdoitt
249979467,postcode,11236,addr
249979467,housenumber,1305,addr
249979577,height,6.4,regular
249979577,building,yes,regular
249979577,street,Street,addr
249979577,bin,3234690,nycdoitt
249979577,postcode,11236,addr
249979577,housenumber,1402,addr
249979707,height,9.9,regular
249979707,building,yes,regular
249979707,street,Street,addr
249979707,bin,3234755,nycdoitt
249979707,postcode,11236,addr
249979707,housenumber,1448,addr
249979837,height,7.4,regular
249979837,building,yes,regular
249979837,street,Avenue,addr
249979837,bin,3234566,nycdoitt
249979837,postcode,11236,addr
249979837,housenumber,9801,addr
249980100,height,3.8,regular
249980100,building,yes,regular
249980100,street,Street,addr
249980100,bin,3341664,nycdoitt
249980100,postcode,11221,addr
249980100,housenumber,816,addr
249980202,height,8.1,regular
249980202,building,yes,regular
249980202,bin,3000000,nycdoitt
249980353,height,10.6,regular
249980353,building,yes,regular
249980353,street,Street,addr
249980353,bin,3045972,nycdoitt
249980353,postcode,11221,addr
249980353,housenumber,771,addr
249980455,height,11.7,regular
249980455,building,yes,regular
249980455,street,Avenue,addr
249980455,bin,3039800,nycdoitt
249980455,postcode,11221,addr
249980455,housenumber,893,addr
249980644,height,11.0,regular
249980644,building,yes,regular
249980644,street,Avenue,addr
249980644,bin,3045890,nycdoitt
249980644,postcode,11221,addr
249980644,housenumber,166,addr
249980745,height,7.5,regular
249980745,building,yes,regular
249980745,street,N,addr
249980745,bin,3234941,nycdoitt
249980745,postcode,11236,addr
249980745,housenumber,10516,addr
249980850,height,7.1,regular
249980850,building,yes,regular
249980850,street,Street,addr
249980850,bin,3234988,nycdoitt
249980850,postcode,11236,addr
249980850,housenumber,10561,addr
249980950,height,9.6,regular
249980950,building,yes,regular
249980950,street,Street,addr
249980950,bin,3234811,nycdoitt
249980950,postcode,11236,addr
249980950,housenumber,1414,addr
249981053,height,10.4,regular
249981053,building,yes,regular
249981053,street,Street,addr
249981053,bin,3046284,nycdoitt
249981053,postcode,11233,addr
249981053,housenumber,742,addr
249981156,height,10.0,regular
249981156,building,yes,regular
249981156,street,Street,addr
249981156,bin,3234890,nycdoitt
249981156,postcode,11236,addr
249981156,housenumber,1460,addr
249981456,height,9.8,regular
249981456,building,yes,regular
249981456,street,Street,addr
249981456,bin,3047854,nycdoitt
249981456,postcode,11233,addr
249981456,housenumber,222,addr
249981574,height,9.5,regular
249981574,building,yes,regular
249981574,street,Street,addr
249981574,bin,3047261,nycdoitt
249981574,postcode,11233,addr
249981574,housenumber,391,addr
249981675,height,10.6,regular
249981675,building,yes,regular
249981675,street,Street,addr
249981675,bin,3047231,nycdoitt
249981675,postcode,11233,addr
249981675,housenumber,492,addr
249981890,height,7.4,regular
249981890,building,yes,regular
249981890,street,Street,addr
249981890,bin,3234109,nycdoitt
249981890,postcode,11236,addr
249981890,housenumber,10522,addr
249982000,height,7.9,regular
249982000,building,yes,regular
249982000,street,Street,addr
249982000,bin,3234117,nycdoitt
249982000,postcode,11236,addr
249982000,housenumber,10562,addr
249982126,height,9.0,regular
249982126,building,yes,regular
249982126,street,Street,addr
249982126,bin,3234044,nycdoitt
249982126,postcode,11236,addr
249982126,housenumber,1327,addr
249982603,height,12.6,regular
249982603,building,yes,regular
249982603,street,Street,addr
249982603,bin,3047726,nycdoitt
249982603,postcode,11233,addr
249982603,housenumber,106,addr
249982756,height,9.6,regular
249982756,building,yes,regular
249982756,street,Street,addr
249982756,bin,3047192,nycdoitt
249982756,postcode,11233,addr
249982756,housenumber,315,addr
249982871,height,11.8,regular
249982871,building,yes,regular
249982871,street,Avenue,addr
249982871,bin,3047787,nycdoitt
249982871,postcode,11233,addr
249982871,housenumber,399,addr
249982978,height,9.1,regular
249982978,building,yes,regular
249982978,street,Street,addr
249982978,bin,3233314,nycdoitt
249982978,postcode,11236,addr
249982978,housenumber,10801,addr
249983135,height,11.2,regular
249983135,building,yes,regular
249983135,street,Street,addr
249983135,bin,3344324,nycdoitt
249983135,postcode,11236,addr
249983135,housenumber,10839,addr
249983377,height,11.2,regular
249983377,building,yes,regular
249983377,street,Street,addr
249983377,bin,3046532,nycdoitt
249983377,postcode,11233,addr
249983377,housenumber,527A,addr
249983479,height,10.1,regular
249983479,building,yes,regular
249983479,street,Street,addr
249983479,bin,3045841,nycdoitt
249983479,postcode,11221,addr
249983479,housenumber,613,addr
249983580,height,12.8,regular
249983580,building,yes,regular
249983580,street,Avenue,addr
249983580,bin,3045494,nycdoitt
249983580,postcode,11221,addr
249983580,housenumber,784,addr
249983816,height,10.2,regular
249983816,building,yes,regular
249983816,street,Street,addr
249983816,bin,3046093,nycdoitt
249983816,postcode,11233,addr
249983816,housenumber,495,addr
249983918,height,10.0,regular
249983918,building,yes,regular
249983918,street,Avenue,addr
249983918,bin,3045444,nycdoitt
249983918,postcode,11221,addr
249983918,housenumber,599,addr
249984214,height,14.3,regular
249984214,building,yes,regular
249984214,street,Boulevard,addr
249984214,bin,3051799,nycdoitt
249984214,postcode,11221,addr
249984214,housenumber,330,addr
249984317,height,12.3,regular
249984317,building,yes,regular
249984317,street,Street,addr
249984317,bin,3045069,nycdoitt
249984317,postcode,11221,addr
249984317,housenumber,526,addr
249984418,height,11.9,regular
249984418,building,yes,regular
249984418,street,Avenue,addr
249984418,bin,3045371,nycdoitt
249984418,postcode,11221,addr
249984418,housenumber,642,addr
249984684,height,11.9,regular
249984684,building,yes,regular
249984684,street,Avenue,addr
249984684,bin,3052188,nycdoitt
249984684,postcode,11221,addr
249984684,housenumber,431,addr
249984810,height,14.0,regular
249984810,building,yes,regular
249984810,street,Avenue,addr
249984810,bin,3052123,nycdoitt
249984810,postcode,11221,addr
249984810,housenumber,513,addr
249985151,height,14.4,regular
249985151,building,yes,regular
249985151,street,Avenue,addr
249985151,bin,3052206,nycdoitt
249985151,postcode,11216,addr
249985151,housenumber,128,addr
249985320,height,3.7,regular
249985320,building,yes,regular
249985320,street,Avenue,addr
249985320,bin,3338692,nycdoitt
249985320,postcode,11216,addr
249985320,housenumber,211,addr
249985481,height,21.0,regular
249985481,building,yes,regular
249985481,street,Avenue,addr
249985481,bin,3329694,nycdoitt
249985481,postcode,11216,addr
249985481,housenumber,1177,addr
249985880,height,12.5,regular
249985880,building,yes,regular
249985880,street,Avenue,addr
249985880,bin,3057338,nycdoitt
249985880,postcode,11216,addr
249985880,housenumber,152,addr
249985986,height,12.0,regular
249985986,building,yes,regular
249985986,street,Avenue,addr
249985986,bin,3057270,nycdoitt
249985986,postcode,11238,addr
249985986,housenumber,60,addr
249994175,height,22.6,regular
249994175,building,yes,regular
249994175,street,Parkway,addr
249994175,bin,3331432,nycdoitt
249994175,postcode,11236,addr
249994175,housenumber,2105,addr
249994380,height,8.8,regular
249994380,building,yes,regular
249994380,street,Street,addr
249994380,bin,3235151,nycdoitt
249994380,postcode,11236,addr
249994380,housenumber,1804,addr
249994498,height,11.0,regular
249994498,building,yes,regular
249994498,street,Court,addr
249994498,bin,3235219,nycdoitt
249994498,postcode,11236,addr
249994498,housenumber,9506,addr
249997440,height,6.6,regular
249997440,building,yes,regular
249997440,street,J,addr
249997440,bin,3207093,nycdoitt
249997440,postcode,11210,addr
249997440,housenumber,3121,addr
249997551,height,11.6,regular
249997551,building,yes,regular
249997551,bin,3205902,nycdoitt
250003264,height,10.2,regular
250003264,building,yes,regular
250003264,street,Street,addr
250003264,bin,3390168,nycdoitt
250003264,postcode,11216,addr
250003264,housenumber,175,addr
250003373,height,11.9,regular
250003373,building,yes,regular
250003373,street,Avenue,addr
250003373,bin,3051070,nycdoitt
250003373,postcode,11216,addr
250003373,housenumber,362,addr
250004243,height,10.6,regular
250004243,building,yes,regular
250004243,street,Street,addr
250004243,bin,3207457,nycdoitt
250004243,postcode,11210,addr
250004243,housenumber,1066,addr
250004345,height,8.0,regular
250004345,building,yes,regular
250004345,street,Street,addr
250004345,bin,3207416,nycdoitt
250004345,postcode,11210,addr
250004345,housenumber,1160,addr
250004451,height,9.1,regular
250004451,building,yes,regular
250004451,street,H,addr
250004451,bin,3206538,nycdoitt
250004451,postcode,11210,addr
250004451,housenumber,3604,addr
250004601,height,4.2,regular
250004601,building,garage,regular
250004601,bin,3373620,nycdoitt
250004724,height,3.6,regular
250004724,building,garage,regular
250004724,bin,3403182,nycdoitt
250004832,height,10.5,regular
250004832,building,yes,regular
250004832,street,J,addr
250004832,bin,3215017,nycdoitt
250004832,postcode,11210,addr
250004832,housenumber,4003,addr
250005257,height,9.3,regular
250005257,building,yes,regular
250005257,street,Street,addr
250005257,bin,3213901,nycdoitt
250005257,postcode,11210,addr
250005257,housenumber,1075,addr
250005362,height,8.0,regular
250005362,building,yes,regular
250005362,street,I,addr
250005362,bin,3213947,nycdoitt
250005362,postcode,11210,addr
250005362,housenumber,4021,addr
250005472,height,4.5,regular
250005472,building,garage,regular
250005472,bin,3375000,nycdoitt
250005572,height,2.5,regular
250005572,building,garage,regular
250005572,bin,3000000,nycdoitt
250005942,height,9.8,regular
250005942,building,yes,regular
250005942,street,Street,addr
250005942,bin,3207332,nycdoitt
250005942,postcode,11210,addr
250005942,housenumber,1058,addr
250006044,height,3.9,regular
250006044,building,garage,regular
250006044,bin,3386067,nycdoitt
250006592,height,12.0,regular
250006592,building,yes,regular
250006592,street,Road,addr
250006592,bin,3205967,nycdoitt
250006592,postcode,11210,addr
250006592,housenumber,3216,addr
250006941,height,11.6,regular
250006941,building,yes,regular
250006941,street,Avenue,addr
250006941,bin,3114071,nycdoitt
250006941,postcode,11210,addr
250006941,housenumber,1533,addr
250007059,height,10.7,regular
250007059,building,yes,regular
250007059,street,Street,addr
250007059,bin,3206016,nycdoitt
250007059,postcode,11210,addr
250007059,housenumber,940,addr
250008025,height,8.9,regular
250008025,building,yes,regular
250008025,street,Avenue,addr
250008025,bin,3387939,nycdoitt
250008025,postcode,11210,addr
250008025,housenumber,1606,addr
250008256,height,9.8,regular
250008256,building,yes,regular
250008256,street,Street,addr
250008256,bin,3206141,nycdoitt
250008256,postcode,11210,addr
250008256,housenumber,932,addr
250008388,height,3.4,regular
250008388,building,garage,regular
250008388,bin,3373264,nycdoitt
250010210,height,8.3,regular
250010210,building,yes,regular
250010210,street,Road,addr
250010210,bin,3121748,nycdoitt
250010210,postcode,11210,addr
250010210,housenumber,2915,addr
250010313,height,11.0,regular
250010313,building,yes,regular
250010313,street,Street,addr
250010313,bin,3113976,nycdoitt
250010313,postcode,11210,addr
250010313,housenumber,664,addr
250010429,height,10.7,regular
250010429,building,yes,regular
250010429,bin,3121668,nycdoitt
250012309,height,11.3,regular
250012309,building,yes,regular
250012309,street,Street,addr
250012309,bin,3344310,nycdoitt
250012309,postcode,11234,addr
250012309,housenumber,1127,addr
250012478,height,9.4,regular
250012478,building,yes,regular
250012478,street,Street,addr
250012478,bin,3235714,nycdoitt
250012478,postcode,11234,addr
250012478,housenumber,1208,addr
250012581,height,10.9,regular
250012581,building,yes,regular
250012581,street,Street,addr
250012581,bin,3235781,nycdoitt
250012581,postcode,11234,addr
250012581,housenumber,1262,addr
250012968,height,7.1,regular
250012968,building,yes,regular
250012968,street,Street,addr
250012968,bin,3235999,nycdoitt
250012968,postcode,11234,addr
250012968,housenumber,1384,addr
250013076,height,6.9,regular
250013076,building,yes,regular
250013076,street,Street,addr
250013076,bin,3236626,nycdoitt
250013076,postcode,11234,addr
250013076,housenumber,1453,addr
250013178,height,7.3,regular
250013178,building,yes,regular
250013178,street,T,addr
250013178,bin,3236520,nycdoitt
250013178,postcode,11234,addr
250013178,housenumber,6817,addr
250013331,height,10.2,regular
250013331,building,yes,regular
250013331,street,Court,addr
250013331,bin,3236094,nycdoitt
250013331,postcode,11234,addr
250013331,housenumber,7218,addr
250013433,height,8.7,regular
250013433,building,yes,regular
250013433,street,Road,addr
250013433,bin,3391935,nycdoitt
250013433,postcode,11234,addr
250013433,housenumber,7308,addr
250014480,height,14.0,regular
250014480,building,yes,regular
250014480,street,Place,addr
250014480,bin,3019591,nycdoitt
250014480,postcode,11217,addr
250014480,housenumber,12,addr
250014757,height,7.5,regular
250014757,building,yes,regular
250014757,street,Lane,addr
250014757,bin,3344784,nycdoitt
250014757,postcode,11234,addr
250014757,housenumber,12,addr
250014881,height,9.7,regular
250014881,building,yes,regular
250014881,street,Street,addr
250014881,bin,3235645,nycdoitt
250014881,postcode,11234,addr
250014881,housenumber,1268,addr
250014999,height,7.8,regular
250014999,building,yes,regular
250014999,street,Street,addr
250014999,bin,3388535,nycdoitt
250014999,postcode,11234,addr
250014999,housenumber,1340,addr
250015110,height,8.0,regular
250015110,building,yes,regular
250015110,street,Place,addr
250015110,bin,3346670,nycdoitt
250015110,postcode,11234,addr
250015110,housenumber,20,addr
250015210,height,8.0,regular
250015210,building,yes,regular
250015210,street,N,addr
250015210,bin,3388130,nycdoitt
250015210,postcode,11234,addr
250015210,housenumber,6607,addr
250015324,height,4.6,regular
250015324,building,garage,regular
250015324,bin,3377173,nycdoitt
250016622,height,8.4,regular
250016622,building,yes,regular
250016622,street,Street,addr
250016622,bin,3142702,nycdoitt
250016622,postcode,11220,addr
250016622,housenumber,815,addr
250016798,height,7.0,regular
250016798,building,yes,regular
250016798,street,Street,addr
250016798,bin,3237466,nycdoitt
250016798,postcode,11234,addr
250016798,housenumber,2040,addr
250016900,height,6.9,regular
250016900,building,yes,regular
250016900,street,Street,addr
250016900,bin,3237491,nycdoitt
250016900,postcode,11234,addr
250016900,housenumber,2061,addr
250017026,height,9.2,regular
250017026,building,yes,regular
250017026,street,Street,addr
